,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
75168,2010-06-07 00:30:00,9.81491051872216,6.681387304574283,20.73773252259868,9.81491051872216,9.81491051872216,3.898721288704557,3.898721288704557,3.898721288704557,-1.776795246765072,-1.776795246765072,-1.776795246765072,0.07188520056587011,0.07188520056587011,0.07188520056587011,5.603631334903758,5.603631334903758,5.603631334903758,0.0,0.0,0.0,13.713631807426717,17.95
75312,2010-06-08 00:30:00,9.827227794328024,6.828059568509341,20.754849131037126,9.827227794328024,9.827227794328024,3.8787501605089525,3.8787501605089525,3.8787501605089525,-1.7767952467486674,-1.7767952467486674,-1.7767952467486674,-0.036035701597140965,-0.036035701597140965,-0.036035701597140965,5.691581108854761,5.691581108854761,5.691581108854761,0.0,0.0,0.0,13.705977954836976,13.56
75456,2010-06-09 00:30:00,9.83954506993389,6.977069052603947,21.486343412816506,9.83954506993389,9.83954506993389,3.8710351023109513,3.8710351023109513,3.8710351023109513,-1.7767952467540338,-1.7767952467540338,-1.7767952467540338,-0.12899803130528717,-0.12899803130528717,-0.12899803130528717,5.776828380370272,5.776828380370272,5.776828380370272,0.0,0.0,0.0,13.710580172244843,17.94
75600,2010-06-10 00:30:00,9.85186234553976,6.673232604857323,20.617501262687433,9.85186234553976,9.85186234553976,3.980464517784864,3.980464517784864,3.980464517784864,-1.7767952467593997,-1.7767952467593997,-1.7767952467593997,-0.10262305855682656,-0.10262305855682656,-0.10262305855682656,5.859882823101089,5.859882823101089,5.859882823101089,0.0,0.0,0.0,13.832326863324623,19.93
75744,2010-06-11 00:30:00,9.864179621145624,7.003074136553799,21.227134807370795,9.864179621145624,9.864179621145624,4.304940366747277,4.304940366747277,4.304940366747277,-1.7767952467429953,-1.7767952467429953,-1.7767952467429953,0.14040525817907282,0.14040525817907282,0.14040525817907282,5.941330355311199,5.941330355311199,5.941330355311199,0.0,0.0,0.0,14.169119987892902,19.49
75888,2010-06-12 00:30:00,9.87649689675149,7.191798333283812,20.94139794853036,9.87649689675149,9.87649689675149,4.260088538751253,4.260088538751253,4.260088538751253,-1.776795246748361,-1.776795246748361,-1.776795246748361,0.01506074423505725,0.01506074423505725,0.01506074423505725,6.0218230412645575,6.0218230412645575,6.0218230412645575,0.0,0.0,0.0,14.136585435502743,19.35
76032,2010-06-13 00:30:00,9.888814172357359,6.935653183354404,21.764581290581216,9.888814172357359,9.888814172357359,4.365576981103056,4.365576981103056,4.365576981103056,-1.776795246759772,-1.776795246759772,-1.776795246759772,0.04030558847982617,0.04030558847982617,0.04030558847982617,6.102066639383001,6.102066639383001,6.102066639383001,0.0,0.0,0.0,14.254391153460414,11.71
76176,2010-06-14 00:30:00,9.901131447963225,7.1247971897092395,21.535635993506613,9.901131447963225,9.901131447963225,4.4778959472145194,4.4778959472145194,4.4778959472145194,-1.7767952467651384,-1.7767952467651384,-1.7767952467651384,0.07188520056562689,0.07188520056562689,0.07188520056562689,6.18280599341403,6.18280599341403,6.18280599341403,0.0,0.0,0.0,14.379027395177744,11.33
76320,2010-06-15 00:30:00,9.913448723569088,7.634684131082422,21.526230583946656,9.913448723569088,9.913448723569088,4.451977585244277,4.451977585244277,4.451977585244277,-1.7767952467487338,-1.7767952467487338,-1.7767952467487338,-0.036035701597343615,-0.036035701597343615,-0.036035701597343615,6.2648085335903545,6.2648085335903545,6.2648085335903545,0.0,0.0,0.0,14.365426308813365,12.69
76464,2010-06-16 00:30:00,9.925765999174955,7.383494410469396,21.00479023128898,9.925765999174955,9.925765999174955,4.443052943154308,4.443052943154308,4.443052943154308,-1.7767952467541002,-1.7767952467541002,-1.7767952467541002,-0.12899803130548665,-0.12899803130548665,-0.12899803130548665,6.348846221213895,6.348846221213895,6.348846221213895,0.0,0.0,0.0,14.368818942329263,11.34
76608,2010-06-17 00:30:00,9.938083274780823,7.47999409053706,21.831314061340006,9.938083274780823,9.938083274780823,4.55625802466054,4.55625802466054,4.55625802466054,-1.7767952467655108,-1.7767952467655108,-1.7767952467655108,-0.10262305855720154,-0.10262305855720154,-0.10262305855720154,6.435676329983252,6.435676329983252,6.435676329983252,0.0,0.0,0.0,14.494341299441363,13.87
76752,2010-06-18 00:30:00,9.95040055038669,8.056246168275923,21.857878007245223,9.95040055038669,9.95040055038669,4.889631520197011,4.889631520197011,4.889631520197011,-1.7767952467430614,-1.7767952467430614,-1.7767952467430614,0.1404052581791026,0.1404052581791026,0.1404052581791026,6.526021508760971,6.526021508760971,6.526021508760971,0.0,0.0,0.0,14.8400320705837,15.02
76896,2010-06-19 00:30:00,9.962717825992556,7.278777275324669,21.61997956610327,9.962717825992556,9.962717825992556,4.858815108925252,4.858815108925252,4.858815108925252,-1.7767952467544728,-1.7767952467544728,-1.7767952467544728,0.015060744235031584,0.015060744235031584,0.015060744235031584,6.620549611444692,6.620549611444692,6.620549611444692,0.0,0.0,0.0,14.821532934917808,10.74
77040,2010-06-20 00:30:00,9.97503510159842,7.919737306106667,21.785173019252174,9.97503510159842,9.97503510159842,4.983364150299293,4.983364150299293,4.983364150299293,-1.7767952467598385,-1.7767952467598385,-1.7767952467598385,0.040305588479792744,0.040305588479792744,0.040305588479792744,6.719853808579338,6.719853808579338,6.719853808579338,0.0,0.0,0.0,14.958399251897713,9.01
77184,2010-06-21 00:30:00,9.987352377204289,8.026054486943885,22.2728306833852,9.987352377204289,9.987352377204289,5.11952346485937,5.11952346485937,5.11952346485937,-1.7767952467434343,-1.7767952467434343,-1.7767952467434343,0.0718852005660119,0.0718852005660119,0.0718852005660119,6.824433511036791,6.824433511036791,6.824433511036791,0.0,0.0,0.0,15.106875842063658,10.24
77328,2010-06-22 00:30:00,9.999669652810153,8.21679096287457,22.381473413518535,9.999669652810153,9.999669652810153,5.121845689177349,5.121845689177349,5.121845689177349,-1.7767952467488,-1.7767952467488,-1.7767952467488,-0.036035701596874366,-0.036035701596874366,-0.036035701596874366,6.934676637523023,6.934676637523023,6.934676637523023,0.0,0.0,0.0,15.121515341987504,8.13
77472,2010-06-23 00:30:00,10.01198692841602,7.555996982415141,22.12275525045388,10.01198692841602,10.01198692841602,5.14505046622387,5.14505046622387,5.14505046622387,-1.7767952467602108,-1.7767952467602108,-1.7767952467602108,-0.12899803130516507,-0.12899803130516507,-0.12899803130516507,7.050843744289246,7.050843744289246,7.050843744289246,0.0,0.0,0.0,15.15703739463989,10.64
77616,2010-06-24 00:30:00,10.024304204021886,8.08960031348815,22.882743088717714,10.024304204021886,10.024304204021885,5.293636201790496,5.293636201790496,5.293636201790496,-1.776795246765577,-1.776795246765577,-1.776795246765577,-0.10262305855698078,-0.10262305855698078,-0.10262305855698078,7.173054507113053,7.173054507113053,7.173054507113053,0.0,0.0,0.0,15.317940405812383,14.63
77760,2010-06-25 00:30:00,10.036621479627755,8.70200059297243,22.32798188721387,10.036621479627755,10.036621479627755,5.664887014027089,5.664887014027089,5.664887014027089,-1.7767952467491726,-1.7767952467491726,-1.7767952467491726,0.14040525817913235,0.14040525817913235,0.14040525817913235,7.3012770025971285,7.3012770025971285,7.3012770025971285,0.0,0.0,0.0,15.701508493654844,14.47
77904,2010-06-26 00:30:00,10.048938755233621,9.19971396924427,23.068859068411175,10.048938755233621,10.048938755233621,5.673585676376163,5.673585676376163,5.673585676376163,-1.7767952467545387,-1.7767952467545387,-1.7767952467545387,0.015060744235005918,0.015060744235005918,0.015060744235005918,7.4353201788956955,7.4353201788956955,7.4353201788956955,0.0,0.0,0.0,15.722524431609784,16.79
78048,2010-06-27 00:30:00,10.061256030839486,8.576437553239648,23.280147407746927,10.061256030839486,10.061256030839486,5.838340177944148,5.838340177944148,5.838340177944148,-1.7767952467599044,-1.7767952467599044,-1.7767952467599044,0.04030558848004389,0.04030558848004389,0.04030558848004389,7.5748298362240085,7.5748298362240085,7.5748298362240085,0.0,0.0,0.0,15.899596208783635,13.36
78192,2010-06-28 00:30:00,10.073573306445354,8.60322475123171,23.299938092127217,10.073573306445354,10.073573306445354,6.0143783103396915,6.0143783103396915,6.0143783103396915,-1.7767952467435,-1.7767952467435,-1.7767952467435,0.07188520056574241,0.07188520056574241,0.07188520056574241,7.719288356517449,7.719288356517449,7.719288356517449,0.0,0.0,0.0,16.087951616785045,14.2
78336,2010-06-29 00:30:00,10.085890582051219,9.551784199756765,22.83730128236059,10.085890582051219,10.085890582051219,6.055187382927418,6.055187382927418,6.055187382927418,-1.776795246748866,-1.776795246748866,-1.776795246748866,-0.03603570159707701,-0.03603570159707701,-0.03603570159707701,7.868018331273361,7.868018331273361,7.868018331273361,0.0,0.0,0.0,16.141077964978635,16.06
78480,2010-06-30 00:30:00,10.098207857657085,9.292852175708987,22.96064436104861,10.098207857657085,10.098207857657085,6.114396861147845,6.114396861147845,6.114396861147845,-1.7767952467602768,-1.7767952467602768,-1.7767952467602768,-0.12899803130536455,-0.12899803130536455,-0.12899803130536455,8.020190139213486,8.020190139213486,8.020190139213486,0.0,0.0,0.0,16.21260471880493,19.26
78624,2010-07-01 00:20:00,10.1104395966268,9.082764745108406,23.12044096393558,10.1104395966268,10.1104395966268,6.36327913622195,6.36327913622195,6.36327913622195,-1.7062297223611398,-1.7062297223611398,-1.7062297223611398,-0.10424457530563372,-0.10424457530563372,-0.10424457530563372,8.173753433888722,8.173753433888722,8.173753433888722,0.0,0.0,0.0,16.473718732848752,17.92
78768,2010-07-01 12:20:00,10.116598234429734,14.629140805170822,28.159646794582894,10.116598234429734,10.116598234429734,10.762252618145617,10.762252618145617,10.762252618145617,2.471847200348107,2.471847200348107,2.471847200348107,0.03874538839622861,0.03874538839622861,0.03874538839622861,8.25166002940128,8.25166002940128,8.25166002940128,0.0,0.0,0.0,20.87885085257535,17.92
78912,2010-07-02 00:30:00,10.12284240886882,9.718593897011159,23.730969876173454,10.12284240886882,10.12284240886882,6.694462325311196,6.694462325311196,6.694462325311196,-1.7767952467492387,-1.7767952467492387,-1.7767952467492387,0.14040525817916213,0.14040525817916213,0.14040525817916213,8.330852313881273,8.330852313881273,8.330852313881273,0.0,0.0,0.0,16.817304734180016,19.38
79056,2010-07-03 00:30:00,10.135159684474687,9.379976182172022,23.542236293786942,10.135159684474687,10.135159684474687,6.725309635611688,6.725309635611688,6.725309635611688,-1.7767952467546049,-1.7767952467546049,-1.7767952467546049,0.015060744234981707,0.015060744234981707,0.015060744234981707,8.487044138131312,8.487044138131312,8.487044138131312,0.0,0.0,0.0,16.860469320086374,21.65
79200,2010-07-04 00:30:00,10.14747696008055,10.056227199703821,24.003279744700734,10.14747696008055,10.14747696008055,6.905631606220865,6.905631606220865,6.905631606220865,-1.7767952467660155,-1.7767952467660155,-1.7767952467660155,0.040305588479639554,0.040305588479639554,0.040305588479639554,8.64212126450724,8.64212126450724,8.64212126450724,0.0,0.0,0.0,17.053108566301415,20.43
79344,2010-07-05 00:30:00,10.159794235686416,10.495569530984163,24.422647087276918,10.159794235686416,10.159794235686416,7.089825583082372,7.089825583082372,7.089825583082372,-1.7767952467435666,-1.7767952467435666,-1.7767952467435666,0.07188520056549917,0.07188520056549917,0.07188520056549917,8.794735629260439,8.794735629260439,8.794735629260439,0.0,0.0,0.0,17.24961981876879,17.65
79488,2010-07-06 00:30:00,10.172111511292284,10.534096665425999,24.350597198795686,10.172111511292284,10.172111511292284,7.130674468411532,7.130674468411532,7.130674468411532,-1.7767952467549772,-1.7767952467549772,-1.7767952467549772,-0.03603570159727966,-0.03603570159727966,-0.03603570159727966,8.943505416763788,8.943505416763788,8.943505416763788,0.0,0.0,0.0,17.302785979703817,16.96
79632,2010-07-07 00:30:00,10.18442878689815,10.450795569100556,25.016502774407446,10.18442878689815,10.18442878689815,7.18125001276519,7.18125001276519,7.18125001276519,-1.7767952467603432,-1.7767952467603432,-1.7767952467603432,-0.12899803130534143,-0.12899803130534143,-0.12899803130534143,9.087043290830875,9.087043290830875,9.087043290830875,0.0,0.0,0.0,17.365678799663343,11.34
79776,2010-07-08 00:30:00,10.196746062504017,10.100457831349795,24.25123353544925,10.196746062504017,10.196746062504017,7.344567213394621,7.344567213394621,7.344567213394621,-1.7767952467439392,-1.7767952467439392,-1.7767952467439392,-0.10262305855753885,-0.10262305855753885,-0.10262305855753885,9.223985518696098,9.223985518696098,9.223985518696098,0.0,0.0,0.0,17.541313275898638,14.68
79920,2010-07-09 00:30:00,10.209063338109884,10.92849112957951,25.244504872977004,10.209063338109885,10.209063338109884,7.716631300210955,7.716631300210955,7.716631300210955,-1.776795246749305,-1.776795246749305,-1.776795246749305,0.14040525817912847,0.14040525817912847,0.14040525817912847,9.353021288781132,9.353021288781132,9.353021288781132,0.0,0.0,0.0,17.925694638320838,18.42
80064,2010-07-10 00:30:00,10.22138061371575,10.733181872278042,24.615528036151492,10.22138061371575,10.221380613715752,7.711186998086535,7.711186998086535,7.711186998086535,-1.7767952467607158,-1.7767952467607158,-1.7767952467607158,0.01506074423514154,0.01506074423514154,0.01506074423514154,9.47292150061211,9.47292150061211,9.47292150061211,0.0,0.0,0.0,17.932567611802284,19.72
80208,2010-07-11 00:30:00,10.233697889321615,10.66192988203207,25.194861242384885,10.233697889321615,10.233697889321615,7.846076642937597,7.846076642937597,7.846076642937597,-1.7767952467660821,-1.7767952467660821,-1.7767952467660821,0.04030558847989071,0.04030558847989071,0.04030558847989071,9.582566301223789,9.582566301223789,9.582566301223789,0.0,0.0,0.0,18.07977453225921,22.75
80352,2010-07-12 00:30:00,10.246015164927481,11.43807489170401,25.28099975816414,10.246015164927481,10.246015164927481,7.976060611410724,7.976060611410724,7.976060611410724,-1.7767952467496775,-1.7767952467496775,-1.7767952467496775,0.07188520056591051,0.07188520056591051,0.07188520056591051,9.680970657594491,9.680970657594491,9.680970657594491,0.0,0.0,0.0,18.222075776338205,23.31
80496,2010-07-13 00:30:00,10.25833244053335,11.671589946390547,25.16158341495468,10.25833244053335,10.25833244053335,7.954476340800222,7.954476340800222,7.954476340800222,-1.7767952467550434,-1.7767952467550434,-1.7767952467550434,-0.03603570159748231,-0.03603570159748231,-0.03603570159748231,9.767307289152749,9.767307289152749,9.767307289152749,0.0,0.0,0.0,18.21280878133357,18.06
80640,2010-07-14 00:30:00,10.270649716139216,11.090634509356144,25.27191891933503,10.270649716139216,10.270649716139216,7.93513305958276,7.93513305958276,7.93513305958276,-1.7767952467604093,-1.7767952467604093,-1.7767952467604093,-0.12899803130546503,-0.12899803130546503,-0.12899803130546503,9.840926337648632,9.840926337648632,9.840926337648632,0.0,0.0,0.0,18.205782775721975,19.67
80784,2010-07-15 00:30:00,10.26745699200451,11.3045465710806,25.590744292975053,10.26745699200451,10.26745699200451,8.021952917349472,8.021952917349472,8.021952917349472,-1.7767952467440051,-1.7767952467440051,-1.7767952467440051,-0.10262305855741405,-0.10262305855741405,-0.10262305855741405,9.901371222650889,9.901371222650889,9.901371222650889,0.0,0.0,0.0,18.28940990935398,19.15
80928,2010-07-16 00:30:00,10.222506576260557,11.416500695844125,25.932149796359205,10.222506576260557,10.222506576260557,8.312000229473304,8.312000229473304,8.312000229473304,-1.7767952467493715,-1.7767952467493715,-1.7767952467493715,0.14040525817920796,0.14040525817920796,0.14040525817920796,9.948390218043468,9.948390218043468,9.948390218043468,0.0,0.0,0.0,18.534506805733862,18.19
81072,2010-07-17 00:30:00,10.177556160516605,11.259602375956893,25.179218954820833,10.177556160516605,10.177556160516605,8.220208883593344,8.220208883593344,8.220208883593344,-1.776795246760782,-1.776795246760782,-1.776795246760782,0.015060744234930375,0.015060744234930375,0.015060744234930375,9.981943386119196,9.981943386119196,9.981943386119196,0.0,0.0,0.0,18.39776504410995,22.03
81216,2010-07-18 00:30:00,10.132605744772652,11.283285437983256,25.27388316953528,10.132605744772652,10.132605744772652,8.2657149604391,8.2657149604391,8.2657149604391,-1.776795246766148,-1.776795246766148,-1.776795246766148,0.04030558847985726,0.04030558847985726,0.04030558847985726,10.002204618725392,10.002204618725392,10.002204618725392,0.0,0.0,0.0,18.398320705211752,16.67
81360,2010-07-19 00:30:00,10.087655329028701,11.764570267129002,25.39211508169138,10.087655329028701,10.087655329028701,8.304648610383422,8.304648610383422,8.304648610383422,-1.7767952467497437,-1.7767952467497437,-1.7767952467497437,0.07188520056564097,0.07188520056564097,0.07188520056564097,10.009558656567524,10.009558656567524,10.009558656567524,0.0,0.0,0.0,18.392303939412123,13.74
81504,2010-07-20 00:30:00,10.04270491328475,10.792324139055564,25.306601214768666,10.04270491328475,10.04270491328475,8.1917621367308,8.1917621367308,8.1917621367308,-1.7767952467551096,-1.7767952467551096,-1.7767952467551096,-0.03603570159701306,-0.03603570159701306,-0.03603570159701306,10.004593085082924,10.004593085082924,10.004593085082924,0.0,0.0,0.0,18.23446705001555,14.67
81648,2010-07-21 00:30:00,9.997754497540797,11.13468472979986,24.975169057319274,9.997754497540797,9.997754497540797,8.082292156832516,8.082292156832516,8.082292156832516,-1.7767952467665202,-1.7767952467665202,-1.7767952467665202,-0.12899803130521934,-0.12899803130521934,-0.12899803130521934,9.988085434904255,9.988085434904255,9.988085434904255,0.0,0.0,0.0,18.080046654373312,19.09
